cancer_type_abbr,r_id,gene,tool
KIRP,250005822,BIRC6,comet
KIRP,250005822,DCC,comet
KIRP,250005822,TNRC6A,comet
KIRP,250005822,PARL,comet
KIRP,250005822,ACTB,comet
KIRP,250005822,SORCS1,comet
KIRP,250005822,FAT1,comet
KIRP,250005822,PRSS55,comet
KIRP,250005822,ACADL,comet
KIRP,250005822,PROSER1,comet
KIRP,250005822,NCOA6,comet
KIRP,250005822,GLI1,comet
KIRP,250005822,LTBP4,comet
KIRP,250005822,THSD7A,comet
KIRP,250005822,PRDM2,comet
KIRP,250005822,TTC17,comet
KIRP,250005822,SMG1,comet
KIRP,250005822,PRKAG2,comet
KIRP,250005822,AHCTF1,comet
KIRP,250005822,RLF,comet
KIRP,250005822,NBAS,comet
KIRP,250005822,CUL3,comet
KIRP,250005822,PPRC1,comet
KIRP,250005822,HERC2,comet
KIRP,250005822,SCAF1,comet
KIRP,250005822,PCLO,comet
KIRP,250005822,CREBBP,comet
KIRP,250005822,KDM3B,comet
KIRP,250005822,SVEP1,comet
KIRP,250005822,ZNF681,comet
KIRP,250005822,APOB,comet
KIRP,250005822,CLTC,comet
KIRP,250005822,DPY19L2,comet
KIRP,250005822,SPEG,comet
KIRP,250005822,GIGYF2,comet
KIRP,250005822,ATXN2,comet
KIRP,250005822,ATG2B,comet
KIRP,250005822,THOC2,comet
KIRP,250005822,RASGRF1,comet
KIRP,250005822,ATP7B,comet
KIRP,250005822,KIAA1549,comet
KIRP,250005822,SUCO,comet
KIRP,250005822,GREB1,comet
KIRP,250005822,PTPRB,comet
KIRP,250005822,CACNA1H,comet
KIRP,250005822,SGK2,comet
KIRP,250005822,KNL1,comet
KIRP,250005822,MAP1B,comet
KIRP,250005822,ANKRD11,comet
KIRP,250005822,HELZ2,comet
KIRP,250005822,ALPK2,comet
KIRP,250005822,PDZD2,comet
KIRP,250005822,ATP11A,comet
KIRP,250005822,MEIOC,comet
KIRP,250005822,KIF1B,comet
KIRP,250005822,FAM91A1,comet
KIRP,250005822,HIPK2,comet
KIRP,250005822,NIPBL,comet
KIRP,250005822,SREBF2,comet
KIRP,250005822,CTTNBP2NL,comet
KIRP,250005822,MYOM2,comet
KIRP,250005822,KIF13B,comet
KIRP,250005822,PALB2,comet
KIRP,250005822,DYNC1H1,comet
KIRP,250005822,DIP2B,comet
KIRP,250005822,LINS1,comet
KIRP,250005822,RASEF,comet
KIRP,250005822,PTEN,comet
KIRP,250005822,BAZ2A,comet
KIRP,250005822,SYNPO2,comet
KIRP,250005822,MYH6,comet
KIRP,250005822,NBEA,comet
KIRP,250005822,RBBP6,comet
KIRP,250005822,POP1,comet
KIRP,250005822,MAST4,comet
KIRP,250005822,KCTD8,comet
KIRP,250005822,ACVR2A,comet
KIRP,250005822,TNRC18,comet
KIRP,250005822,HMCN1,comet
KIRP,250005822,SDK1,comet
KIRP,250005822,ERBB4,comet
KIRP,250005822,GPR155,comet
KIRP,250005822,RRP12,comet
KIRP,250005822,DSCAML1,comet
KIRP,250005822,TET1,comet
KIRP,250005822,DNAH11,comet
KIRP,250005822,LRP4,comet
KIRP,250005822,COL6A6,comet
KIRP,250005822,ZNF761,comet
KIRP,250005822,FAM208A,comet
KIRP,250005822,GAPVD1,comet
KIRP,250005822,POM121C,comet
KIRP,250005822,SPIDR,comet
KIRP,250005822,PXDNL,comet
KIRP,250005822,PLXNB2,comet
KIRP,250005822,LYST,comet
KIRP,250005822,HTR3A,comet
KIRP,250005822,TGM4,comet
KIRP,250005822,IGF2R,comet
KIRP,250005822,TP53BP1,comet
KIRP,250005822,LY75-CD302,comet
KIRP,250005822,ANKRD12,comet
KIRP,250005822,TPCN1,comet
KIRP,250005822,PRR12,comet
KIRP,250005822,MFHAS1,comet
KIRP,250005822,IGSF10,comet
KIRP,250005822,SEC16A,comet
KIRP,250005822,ST8SIA2,comet
KIRP,250005822,NFE2L2,comet
KIRP,250005822,NOTCH2,comet
KIRP,250005822,CRTC2,comet
KIRP,250005822,WDFY3,comet
KIRP,250005822,DIP2C,comet
KIRP,250005822,KMT2C,comet
KIRP,250005822,NRDE2,comet
KIRP,250005822,TOPORS,comet
KIRP,250005822,ARHGAP24,comet
KIRP,250005822,SPATA6,comet
KIRP,250005822,LRBA,comet
KIRP,250005822,TLN1,comet
KIRP,250005822,CACNA1A,comet
KIRP,250005822,RIPK4,comet
KIRP,250005822,TSC2,comet
KIRP,250005822,JAG1,comet
KIRP,250005822,AFDN,comet
KIRP,250005822,MON2,comet
KIRP,250005822,PSG5,comet
KIRP,250005822,GRIN2A,comet
KIRP,250005822,ZNF407,comet
KIRP,250005822,NEO1,comet
KIRP,250005822,SPAG5,comet
KIRP,250005822,DNAH3,comet
KIRP,250005822,ITGB5,comet
KIRP,250005822,SCN1A,comet
KIRP,250005822,SPATA31D1,comet
KIRP,250005822,BRWD1,comet
KIRP,250005822,RUFY3,comet
KIRP,250005822,SLC2A13,comet
KIRP,250005822,RALGAPA1,comet
KIRP,250005822,KIAA1614,comet
KIRP,250005822,NCKAP5,comet
KIRP,250005822,EPG5,comet
KIRP,250005822,MAML2,comet
KIRP,250005822,TMEM131L,comet
KIRP,250005822,EEF1A1,comet
KIRP,250005822,DNAH2,comet
KIRP,250005822,STAG2,comet
KIRP,250005822,PKD1L1,comet
KIRP,250005822,EP300,comet
KIRP,250005822,ATXN7L2,comet
KIRP,250005822,ACE,comet
KIRP,250005822,ARHGAP32,comet
KIRP,250005822,MYO1F,comet
KIRP,250005822,ARID1A,comet
KIRP,250005822,PEX12,comet
KIRP,250005822,PCDHA9,comet
KIRP,250005822,PEAR1,comet
KIRP,250005822,PKD1L3,comet
KIRP,250005822,TP53,comet
KIRP,250005822,CELSR1,comet
KIRP,250005822,ANK1,comet
KIRP,250005822,PRRC2C,comet
KIRP,250005822,MYCBP2,comet
KIRP,250005822,COL22A1,comet
KIRP,250005822,SF3B1,comet
KIRP,250005822,VARS2,comet
KIRP,250005822,DNAH14,comet
KIRP,250005822,NCAM2,comet
KIRP,250005822,BAP1,comet
KIRP,250005822,CMYA5,comet
KIRP,250005822,TMEM176A,comet
KIRP,250005822,KMT2E,comet
KIRP,250005822,SYNE3,comet
KIRP,250005822,TRIO,comet
KIRP,250005822,RERE,comet
KIRP,250005822,DMD,comet
KIRP,250005822,MFN2,comet
KIRP,250005822,USP20,comet
KIRP,250005822,ATM,comet
KIRP,250005822,THBS1,comet
KIRP,250005822,ZNF622,comet
KIRP,250005822,APC,comet
KIRP,250005822,SPINK5,comet
KIRP,250005822,HCRTR2,comet
KIRP,250005822,EPB41L3,comet
KIRP,250005822,ESF1,comet
KIRP,250005822,TAS1R2,comet
KIRP,250005822,HECW1,comet
KIRP,250005822,LRIG2,comet
KIRP,250005822,NCOR1,comet
KIRP,250005822,FLII,comet
KIRP,250005822,USP32,comet
KIRP,250005822,QRICH2,comet
KIRP,250005822,ACSF2,comet
KIRP,250005822,PC,comet
KIRP,250005822,N4BP2,comet
KIRP,250005822,MADD,comet
KIRP,250005822,EXOC7,comet
KIRP,250005822,CHD1,comet
KIRP,250005822,TERT,comet
KIRP,250005822,CTNNA1,comet
KIRP,250005822,GOLGB1,comet
KIRP,250005822,CUX1,comet
KIRP,250005822,FAM186A,comet
KIRP,250005822,NF2,comet
KIRP,250005822,DHX9,comet
KIRP,250005822,DNAH5,comet
KIRP,250005822,CNTN1,comet
KIRP,250005822,DLEC1,comet
KIRP,250005822,COL6A3,comet
KIRP,250005822,RTL9,comet
KIRP,250005822,NUDT13,comet
KIRP,250005822,RPRD2,comet
KIRP,250005822,ARHGEF17,comet
KIRP,250005822,ZC3H6,comet
KIRP,250005822,DNAJC13,comet
KIRP,250005822,LRP2,comet
KIRP,250005822,MKI67,comet
KIRP,250005822,GLG1,comet
KIRP,250005822,CAMTA2,comet
KIRP,250005822,AHNAK,comet
KIRP,250005822,FAT3,comet
KIRP,250005822,TSC1,comet
KIRP,250005822,RORA,comet
KIRP,250005822,GRM4,comet
KIRP,250005822,CEP250,comet
KIRP,250005822,NAV2,comet
KIRP,250005822,SRGAP1,comet
KIRP,250005822,SCN10A,comet
KIRP,250005822,EFCAB5,comet
KIRP,250005822,LPL,comet
KIRP,250005822,ZZEF1,comet
KIRP,250005822,COL18A1,comet
KIRP,250005822,INSRR,comet
KIRP,250005822,MXRA5,comet
KIRP,250005822,MTMR2,comet
KIRP,250005822,RFX6,comet
LAML,250005823,CD74,comet
LAML,250005823,CFAP65,comet
LAML,250005823,USP19,comet
LAML,250005823,NPNT,comet
LAML,250005823,TTBK1,comet
LAML,250005823,NSMAF,comet
LAML,250005823,COL12A1,comet
LAML,250005823,DMD,comet
LAML,250005823,FLT3,comet
LAML,250005823,GRIK2,comet
LAML,250005823,RAD21,comet
LAML,250005823,CAD,comet
LAML,250005823,SCN1A,comet
LAML,250005823,SPEN,comet
LAML,250005823,RPS6KA3,comet
LAML,250005823,ANK2,comet
LAML,250005823,DDX10,comet
LAML,250005823,ANKRD26,comet
LAML,250005823,TRIOBP,comet
LAML,250005823,KRT13,comet
LAML,250005823,IDH2,comet
LAML,250005823,MCRS1,comet
LAML,250005823,GRIK4,comet
LAML,250005823,ADGRG7,comet
LAML,250005823,APBA2,comet
LAML,250005823,TLL2,comet
LAML,250005823,RNF213,comet
LAML,250005823,WT1,comet
LAML,250005823,NEXMIF,comet
LAML,250005823,ACACB,comet
LAML,250005823,DNMT3A,comet
LAML,250005823,IFT140,comet
LAML,250005823,SMC3,comet
LAML,250005823,KIF2B,comet
LAML,250005823,KATNAL2,comet
LAML,250005823,PPCS,comet
LAML,250005823,LTBP3,comet
LAML,250005823,ADSS,comet
LAML,250005823,SCRT2,comet
LAML,250005823,TUBA3C,comet
LAML,250005823,FRMPD3,comet
LAML,250005823,KIT,comet
LAML,250005823,CEBPA,comet
LAML,250005823,UBR5,comet
LAML,250005823,LRIT1,comet
LAML,250005823,PPP1R10,comet
LAML,250005823,ZHX2,comet
LAML,250005823,KIAA1217,comet
LAML,250005823,EIF6,comet
LAML,250005823,INTS5,comet
LAML,250005823,RUNX1,comet
LAML,250005823,NMUR2,comet
LAML,250005823,APOB,comet
LAML,250005823,SLC39A13,comet
LAML,250005823,DYNC2H1,comet
LAML,250005823,NRXN1,comet
LAML,250005823,CD72,comet
LAML,250005823,NRCAM,comet
LAML,250005823,AASDH,comet
LAML,250005823,TMEM67,comet
LAML,250005823,SLAMF9,comet
LAML,250005823,ZNF622,comet
LAML,250005823,ATRNL1,comet
LAML,250005823,STRIP2,comet
LAML,250005823,ADGRA3,comet
LAML,250005823,HOXC4,comet
LAML,250005823,ITPR2,comet
LAML,250005823,GLI3,comet
LAML,250005823,TRPS1,comet
LAML,250005823,ETV3,comet
LAML,250005823,SH3TC2,comet
LAML,250005823,CAPN13,comet
LAML,250005823,CALCB,comet
LAML,250005823,APOL2,comet
LAML,250005823,TRAM1L1,comet
LAML,250005823,SCML2,comet
LAML,250005823,KALRN,comet
LAML,250005823,ASXL1,comet
LAML,250005823,SCARA3,comet
LAML,250005823,OR4S1,comet
LAML,250005823,RMND5B,comet
LAML,250005823,PDP2,comet
LAML,250005823,CCT8L2,comet
LAML,250005823,VCAN,comet
LAML,250005823,TSHZ3,comet
LAML,250005823,GABRB1,comet
LAML,250005823,MCHR2,comet
LAML,250005823,KDM3B,comet
LAML,250005823,TLN1,comet
LAML,250005823,RAP1B,comet
LAML,250005823,TNKS2,comet
LAML,250005823,BRDT,comet
LAML,250005823,NBAS,comet
LAML,250005823,LRRTM2,comet
LAML,250005823,SMC5,comet
LAML,250005823,GRM3,comet
LAML,250005823,PPP1R36,comet
LAML,250005823,ALK,comet
LAML,250005823,SCN5A,comet
LAML,250005823,SLC22A16,comet
LAML,250005823,RFX2,comet
LAML,250005823,PCDHB3,comet
LAML,250005823,SETBP1,comet
LAML,250005823,HSPA5,comet
LAML,250005823,ATP9A,comet
LAML,250005823,CNTN6,comet
LAML,250005823,VSIR,comet
LAML,250005823,STOX1,comet
LAML,250005823,PDS5B,comet
LAML,250005823,HUWE1,comet
LAML,250005823,PHF12,comet
LAML,250005823,BMX,comet
LAML,250005823,DSC2,comet
LAML,250005823,ZNF710,comet
LAML,250005823,SLC26A9,comet
LAML,250005823,PCDH1,comet
LAML,250005823,TJAP1,comet
LAML,250005823,FRMPD4,comet
LAML,250005823,DNAH5,comet
LAML,250005823,ZNF646,comet
LAML,250005823,PKP2,comet
LAML,250005823,BTBD7,comet
LAML,250005823,PDE5A,comet
LAML,250005823,TPRG1,comet
LAML,250005823,SNTB2,comet
LAML,250005823,G6PD,comet
LAML,250005823,APOBEC3C,comet
LAML,250005823,COL5A3,comet
LAML,250005823,DHX30,comet
LAML,250005823,RPGR,comet
LAML,250005823,NLRC5,comet
LAML,250005823,DYSF,comet
LAML,250005823,OTOF,comet
LAML,250005823,NCAPH,comet
LAML,250005823,OR13H1,comet
LAML,250005823,CCBE1,comet
LAML,250005823,OR4C46,comet
LAML,250005823,NRXN3,comet
LAML,250005823,NCOR1,comet
LAML,250005823,ARHGEF7,comet
LAML,250005823,THRAP3,comet
LAML,250005823,SRCAP,comet
LAML,250005823,SEL1L2,comet
LAML,250005823,DCDC1,comet
LAML,250005823,ATM,comet
LAML,250005823,HERC2,comet
LAML,250005823,SMAP1,comet
LAML,250005823,TRIM48,comet
LAML,250005823,SCFD2,comet
LAML,250005823,KMT2D,comet
LAML,250005823,KLHL12,comet
LAML,250005823,VPS13A,comet
LAML,250005823,FBN3,comet
LAML,250005823,MAPKAPK5,comet
LAML,250005823,CATSPERB,comet
LAML,250005823,COL6A6,comet
LAML,250005823,OR2M3,comet
LAML,250005823,PTPN11,comet
LAML,250005823,HLA-B,comet
LAML,250005823,MAGI3,comet
LAML,250005823,PCDH15,comet
LAML,250005823,APC,comet
LAML,250005823,BRCA1,comet
LAML,250005823,ESCO2,comet
LAML,250005823,MYB,comet
LAML,250005823,SLC43A3,comet
LAML,250005823,GCNA,comet
LAML,250005823,IRS4,comet
LAML,250005823,EVC2,comet
LAML,250005823,TUSC3,comet
LAML,250005823,KIAA0513,comet
LAML,250005823,SH3RF2,comet
LAML,250005823,GRM1,comet
LAML,250005823,C3,comet
LAML,250005823,GABRA4,comet
LAML,250005823,KATNA1,comet
LAML,250005823,SAMD9,comet
LAML,250005823,TNFRSF8,comet
LAML,250005823,UBAP2L,comet
LAML,250005823,KIF13A,comet
LAML,250005823,MCM10,comet
LAML,250005823,KCNJ14,comet
LAML,250005823,ALCAM,comet
LAML,250005823,AP3B2,comet
LAML,250005823,MYOM2,comet
LAML,250005823,USP6,comet
LAML,250005823,CCDC171,comet
LAML,250005823,ADAM30,comet
LAML,250005823,UROD,comet
LAML,250005823,OR2Y1,comet
LAML,250005823,MYH6,comet
LAML,250005823,PAPPA2,comet
LAML,250005823,BCORL1,comet
LAML,250005823,FCGR3A,comet
LAML,250005823,DIS3,comet
LAML,250005823,CHD4,comet
LAML,250005823,SIPA1L3,comet
LAML,250005823,FLG,comet
LAML,250005823,ADAMTS17,comet
LAML,250005823,ESPL1,comet
LAML,250005823,ERICH6,comet
LAML,250005823,TNNT2,comet
LAML,250005823,TPH1,comet
LAML,250005823,KNTC1,comet
LAML,250005823,VPS13D,comet
LAML,250005823,ACO1,comet
LAML,250005823,RBBP4,comet
LAML,250005823,AHNAK2,comet
LAML,250005823,SIMC1,comet
LAML,250005823,GON4L,comet
LAML,250005823,KIAA1468,comet
LAML,250005823,TGM7,comet
LAML,250005823,SIDT2,comet
LAML,250005823,ABCB5,comet
LAML,250005823,NPAS4,comet
LAML,250005823,ADAR,comet
LAML,250005823,FAM13A,comet
LAML,250005823,TCHH,comet
LAML,250005823,MKI67,comet
LAML,250005823,ZNF318,comet
LAML,250005823,OR11H12,comet
LAML,250005823,INPP5D,comet
LIHC,250005863,CHD5,comet
LIHC,250005863,PLCG2,comet
LIHC,250005863,C2orf71,comet
LIHC,250005863,CUBN,comet
LIHC,250005863,ATP1A3,comet
LIHC,250005863,ALMS1,comet
LIHC,250005863,SMG1,comet
LIHC,250005863,ADAMTS2,comet
LIHC,250005863,SLC44A3,comet
LIHC,250005863,ACAD11,comet
LIHC,250005863,CDH8,comet
LIHC,250005863,FNDC1,comet
LIHC,250005863,IGF1R,comet
LIHC,250005863,C1orf94,comet
LIHC,250005863,CFAP61,comet
LIHC,250005863,TMEM247,comet
LIHC,250005863,ATP2C2,comet
LIHC,250005863,PIK3CA,comet
LIHC,250005863,NFASC,comet
LIHC,250005863,CPS1,comet
LIHC,250005863,OPLAH,comet
LIHC,250005863,HIVEP1,comet
LIHC,250005863,SI,comet
LIHC,250005863,NLGN1,comet
LIHC,250005863,ARID1A,comet
LIHC,250005863,SLC44A5,comet
LIHC,250005863,MYH7B,comet
LIHC,250005863,ZNF716,comet
LIHC,250005863,ARMCX3,comet
LIHC,250005863,PLA2G4A,comet
LIHC,250005863,SPATA31A1,comet
LIHC,250005863,ADAMTS10,comet
LIHC,250005863,CREBBP,comet
LIHC,250005863,ATAD2,comet
LIHC,250005863,TENM1,comet
LIHC,250005863,BRD7,comet
LIHC,250005863,PTPRN,comet
LIHC,250005863,JAK3,comet
LIHC,250005863,ATAD2B,comet
LIHC,250005863,ZNF831,comet
LIHC,250005863,PLA2G3,comet
LIHC,250005863,PCDHGA8,comet
LIHC,250005863,USP20,comet
LIHC,250005863,CABIN1,comet
LIHC,250005863,STRADA,comet
LIHC,250005863,COL4A1,comet
LIHC,250005863,UBA6,comet
LIHC,250005863,LRP12,comet
LIHC,250005863,THBS3,comet
LIHC,250005863,PRKD2,comet
LIHC,250005863,ANKHD1-EIF4EBP3,comet
LIHC,250005863,KPRP,comet
LIHC,250005863,SCRIB,comet
LIHC,250005863,ERBIN,comet
LIHC,250005863,DNER,comet
LIHC,250005863,USP48,comet
LIHC,250005863,MCTP2,comet
LIHC,250005863,DSEL,comet
LIHC,250005863,BEND4,comet
LIHC,250005863,ATF7IP,comet
LIHC,250005863,SPATA16,comet
LIHC,250005863,ANKRD12,comet
LIHC,250005863,DEPDC5,comet
LIHC,250005863,FAM129A,comet
LIHC,250005863,DOCK7,comet
LIHC,250005863,ZEB2,comet
LIHC,250005863,LAMB2,comet
LIHC,250005863,VPS13B,comet
LIHC,250005863,LRP2,comet
LIHC,250005863,ERN2,comet
LIHC,250005863,CNTLN,comet
LIHC,250005863,ELAC2,comet
LIHC,250005863,LRP1,comet
LIHC,250005863,DHX57,comet
LIHC,250005863,RP1,comet
LIHC,250005863,TACC2,comet
LIHC,250005863,MACC1,comet
LIHC,250005863,MGAT5B,comet
LIHC,250005863,PPM1H,comet
LIHC,250005863,ZNF28,comet
LIHC,250005863,SCAPER,comet
LIHC,250005863,POM121L2,comet
LIHC,250005863,CENPE,comet
LIHC,250005863,CHST3,comet
LIHC,250005863,PHTF2,comet
LIHC,250005863,METTL21C,comet
LIHC,250005863,ERICH3,comet
LIHC,250005863,ATR,comet
LIHC,250005863,SHPRH,comet
LIHC,250005863,AHNAK2,comet
LIHC,250005863,HECW2,comet
LIHC,250005863,KIAA0556,comet
LIHC,250005863,DENND4A,comet
LIHC,250005863,ST18,comet
LIHC,250005863,TNFRSF21,comet
LIHC,250005863,BCL11B,comet
LIHC,250005863,GABRG1,comet
LIHC,250005863,SLC26A4,comet
LIHC,250005863,GPHN,comet
LIHC,250005863,HAS1,comet
LIHC,250005863,CCT3,comet
LIHC,250005863,PSAP,comet
LIHC,250005863,ANKRD30B,comet
LIHC,250005863,IL16,comet
LIHC,250005863,POTEH,comet
LIHC,250005863,CFAP46,comet
LIHC,250005863,OTOGL,comet
LIHC,250005863,IRX4,comet
LIHC,250005863,DENND5A,comet
LIHC,250005863,SDK1,comet
LIHC,250005863,SDCCAG8,comet
LIHC,250005863,TNN,comet
LIHC,250005863,PREX1,comet
LIHC,250005863,ROR2,comet
LIHC,250005863,MGA,comet
LIHC,250005863,KIAA1549,comet
LUAD,250005825,INTS2,comet
LUAD,250005825,ATR,comet
LUAD,250005825,KIFC1,comet
LUAD,250005825,OR9G1,comet
LUAD,250005825,RUNDC1,comet
LUAD,250005825,TMPRSS11B,comet
LUAD,250005825,IL2RB,comet
LUAD,250005825,C7orf33,comet
LUAD,250005825,MCC,comet
LUSC,250005826,ZNF574,comet
LUSC,250005826,OR51E2,comet
LUSC,250005826,OR5W2,comet
LUSC,250005826,SPOCK3,comet
LUSC,250005826,ARHGAP11A,comet
LUSC,250005826,YARS,comet
LUSC,250005826,OR8J3,comet
LUSC,250005826,OR5M10,comet
LUSC,250005826,AC007192.1,comet
LUSC,250005826,BMP2K,comet
OV,250005827,SLC44A5,comet
OV,250005827,TAF6,comet
OV,250005827,LRRTM4,comet
OV,250005827,HGSNAT,comet
OV,250005827,ADGRG7,comet
OV,250005827,IKZF5,comet
OV,250005827,TOP3A,comet
OV,250005827,ZNF528,comet
OV,250005827,STK31,comet
OV,250005827,BAZ1A,comet
OV,250005827,PCDHGA5,comet
OV,250005827,EIF4G3,comet
OV,250005827,RNF19A,comet
OV,250005827,ZNF91,comet
OV,250005827,ADAMTS19,comet
OV,250005827,REST,comet
OV,250005827,ALG1,comet
OV,250005827,PLEKHM3,comet
OV,250005827,CHD2,comet
OV,250005827,DAAM2,comet
OV,250005827,TOP2A,comet
OV,250005827,EPG5,comet
OV,250005827,CDH11,comet
OV,250005827,PCDHB2,comet
OV,250005827,KIF20A,comet
OV,250005827,CUL1,comet
OV,250005827,WNK3,comet
OV,250005827,SF3A1,comet
OV,250005827,CERS3,comet
OV,250005827,DSEL,comet
OV,250005827,USP26,comet
OV,250005827,TFRC,comet
OV,250005827,NIN,comet
OV,250005827,ADAMTSL4,comet
PRAD,250005866,BRCA2,comet
PRAD,250005866,COL6A3,comet
PRAD,250005866,PTCHD4,comet
PRAD,250005866,TP53BP2,comet
PRAD,250005866,CHD1,comet
PRAD,250005866,CTTNBP2,comet
PRAD,250005866,ABCB1,comet
PRAD,250005866,LRRTM1,comet
PRAD,250005866,ZAN,comet
PRAD,250005866,VPS13D,comet
PRAD,250005866,ZFHX4,comet
PRAD,250005866,ADGRV1,comet
PRAD,250005866,ALMS1,comet
PRAD,250005866,DCHS2,comet
PRAD,250005866,ADAMTS20,comet
PRAD,250005866,SPEN,comet
PRAD,250005866,FREM2,comet
PRAD,250005866,APOB,comet
PRAD,250005866,ACAN,comet
PRAD,250005866,MYH6,comet
PRAD,250005866,ADCY8,comet
PRAD,250005866,MYH4,comet
PRAD,250005866,ANK2,comet
PRAD,250005866,PCDH10,comet
PRAD,250005866,MYH10,comet
PRAD,250005866,NALCN,comet
PRAD,250005866,FAM47B,comet
PRAD,250005866,GRM1,comet
PRAD,250005866,POLR2B,comet
PRAD,250005866,HSPA8,comet
PRAD,250005866,LRRK2,comet
PRAD,250005866,PIK3CA,comet
PRAD,250005866,OTOGL,comet
PRAD,250005866,SIGLEC1,comet
PRAD,250005866,ARID2,comet
PRAD,250005866,DNAH9,comet
PRAD,250005866,COL11A1,comet
PRAD,250005866,MYO3A,comet
PRAD,250005866,PCDH15,comet
PRAD,250005866,MED15,comet
PRAD,250005866,FBN1,comet
PRAD,250005866,PCDH11Y,comet
PRAD,250005866,SMC2,comet
PRAD,250005866,SCN1A,comet
PRAD,250005866,ZFHX3,comet
PRAD,250005866,CHD6,comet
PRAD,250005866,TP53,comet
PRAD,250005866,HFM1,comet
PRAD,250005866,OTOF,comet
PRAD,250005866,ADGRB1,comet
PRAD,250005866,KIAA1549L,comet
PRAD,250005866,TP53BP1,comet
PRAD,250005866,SLC6A5,comet
PRAD,250005866,GAD2,comet
PRAD,250005866,XIRP1,comet
PRAD,250005866,NLRP4,comet
PRAD,250005866,ROBO2,comet
PRAD,250005866,ANO4,comet
PRAD,250005866,FOXA1,comet
PRAD,250005866,TNXB,comet
PRAD,250005866,KMT2C,comet
PRAD,250005866,MACF1,comet
PRAD,250005866,DST,comet
PRAD,250005866,BSN,comet
PRAD,250005866,PCDHA12,comet
PRAD,250005866,TG,comet
PRAD,250005866,ANK3,comet
PRAD,250005866,ATM,comet
PRAD,250005866,PTEN,comet
PRAD,250005866,UBR4,comet
PRAD,250005866,USH2A,comet
PRAD,250005866,CDH23,comet
PRAD,250005866,ZFPM2,comet
PRAD,250005866,ZC3H13,comet
PRAD,250005866,AHNAK2,comet
PRAD,250005866,COL5A1,comet
PRAD,250005866,PKHD1,comet
PRAD,250005866,MYCBP2,comet
PRAD,250005866,SMARCA1,comet
PRAD,250005866,EP300,comet
PRAD,250005866,ADGRG4,comet
PRAD,250005866,NYNRIN,comet
PRAD,250005866,SCN11A,comet
PRAD,250005866,EPB41L3,comet
PRAD,250005866,KIF1A,comet
PRAD,250005866,RAG1,comet
PRAD,250005866,CNTN6,comet
PRAD,250005866,CNTNAP5,comet
PRAD,250005866,FRAS1,comet
PRAD,250005866,OBSCN,comet
PRAD,250005866,FMN2,comet
PRAD,250005866,FBN3,comet
PRAD,250005866,ASTN1,comet
PRAD,250005866,LILRB5,comet
PRAD,250005866,ADAM29,comet
PRAD,250005866,LRP1B,comet
PRAD,250005866,HERC2,comet
PRAD,250005866,MED12,comet
PRAD,250005866,KIF16B,comet
PRAD,250005866,MED13,comet
PRAD,250005866,SPOP,comet
PRAD,250005866,HTR1E,comet
PRAD,250005866,RP1,comet
PRAD,250005866,CTNNAL1,comet
PRAD,250005866,LRRIQ3,comet
PRAD,250005866,MYH7,comet
PRAD,250005866,EPHB1,comet
PRAD,250005866,CHD5,comet
PRAD,250005866,CDK12,comet
PRAD,250005866,CTNNB1,comet
PRAD,250005866,MECOM,comet
PRAD,250005866,PCDH11X,comet
PRAD,250005866,PKHD1L1,comet
PRAD,250005866,POM121L12,comet
PRAD,250005866,DNAH17,comet
PRAD,250005866,ASH1L,comet
PRAD,250005866,UNC79,comet
PRAD,250005866,ATP10B,comet
PRAD,250005866,RP1L1,comet
PRAD,250005866,GRIN2B,comet
PRAD,250005866,BRPF1,comet
PRAD,250005866,DGKI,comet
PRAD,250005866,VPS13C,comet
PRAD,250005866,DYNC1H1,comet
PRAD,250005866,PKD1,comet
PRAD,250005866,ITPR2,comet
PRAD,250005866,PTPRC,comet
PRAD,250005866,LAMB1,comet
PRAD,250005866,ABCA13,comet
PRAD,250005866,ITIH2,comet
PRAD,250005866,BRAF,comet
PRAD,250005866,COL12A1,comet
PRAD,250005866,FAT2,comet
PRAD,250005866,KCNB2,comet
PRAD,250005866,SRCAP,comet
PRAD,250005866,SPHKAP,comet
PRAD,250005866,FAT4,comet
PRAD,250005866,SSPO,comet
PRAD,250005866,MYH8,comet
PRAD,250005866,MUC5AC,comet
PRAD,250005866,FAT3,comet
PRAD,250005866,ABCA1,comet
PRAD,250005866,SALL1,comet
PRAD,250005866,DNHD1,comet
PRAD,250005866,FLG2,comet
PRAD,250005866,ZNF142,comet
PRAD,250005866,XIRP2,comet
PRAD,250005866,NRXN3,comet
PRAD,250005866,GRIN2A,comet
PRAD,250005866,PIWIL1,comet
PRAD,250005866,TPR,comet
PRAD,250005866,SCN4A,comet
PRAD,250005866,SCN7A,comet
PRAD,250005866,KIF13A,comet
PRAD,250005866,SYNE1,comet
PRAD,250005866,KRT25,comet
PRAD,250005866,KDM6A,comet
PRAD,250005866,HCN1,comet
PRAD,250005866,PLCB4,comet
PRAD,250005866,AHNAK,comet
PRAD,250005866,CFH,comet
PRAD,250005866,AKAP9,comet
PRAD,250005866,APC,comet
PRAD,250005866,TRIO,comet
PRAD,250005866,SETD2,comet
PRAD,250005866,HMCN1,comet
PRAD,250005866,ERICH3,comet
PRAD,250005866,CDH12,comet
PRAD,250005866,DNAH10,comet
PRAD,250005866,SPATA31A1,comet
PRAD,250005866,DNAH3,comet
PRAD,250005866,ADGRB3,comet
